Unnamed: 0,_id,url,title,description,keywords,Mariangela_topic,field used for the classification,comments,DISCUSSED,TO BE DECIDED,Gabriele_topic,Sana_topic
989,open-election-data-project,https://lod-cloud.net/dataset/open-election-data-project,Open Election Data Project,This is the official list of registered political parties sourced from the Electoral Commission's website. The Resource URI refers to the linked-data resource URI that should be used to identify parties in a linked-data context  such as when making election results available as data.    Openness: Open data logo but no explicit license mentioned.,country-uk; election; format-dct; format-rdf; format-skos; government; linked-open-data; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-proprietary-vocab; no-provenance-metadata; policy; published-by-third-party,not classified - government,,,,,,cultural heritage
1542,opencorporates,https://lod-cloud.net/dataset/opencorporates,OpenCorporates - The Open Database Of The Corporate World,Open Database of corporate entities. As of 2011-04-09 has information on 7 841 828 companies from around the world. Jurisdictions covered include:     * 41 292 Bermuda   * 3 886 733 United Kingdom   * 96 104 Gibraltar   * 105 640 Isle of Man   * 77 693 Iceland   * 60 827 Jersey   * 92 795 Luxembourg   * 2 188 873 Netherlands   * 97 653 Alaska (US)    * 197 798 District of Columbia (US)   * 996 420 Michigan (US)    There is good API access but currently but no bulk availablitity.    ### License    See <http://opencorporates.com/info/licence>. However  should note that most data in OpenCorporates is scraped from elsewhere so this license only covers the 'IP' that OpenCorporates has obtained as a result of their efforts (and license of original databases  e.g. Companies House in the UK  is unclear).,access-nobulk; corporations; database; ecommerce; format-rdf; government; lod; lodcloud-diagram-2011-09-19; no-deref-vocab; opendatachallenge; published-by-third-party; scraped; size.xlarge,not classified - government,,,,,,cultural heritage
489,opencyc,https://lod-cloud.net/dataset/opencyc,OpenCyc,"### About    > Now it is even easier to use the rich and diverse collection of real-world concepts in OpenCyc to bring meaning to your semantic web applications! The full OpenCyc content is now available both as downloadable OWL ontologies as well as via semantic web endpoints (i.e.  permanent URIs). These URIs return RDF representations of each Cyc concept as well as a human-readable version when accessed via a Web Browser.    Data exposed: OpenCyc Ontology  Size of dump and data set: ~1.6 million triples  ~150MB uncompressed    ### Openness    [License](http://www.opencyc.org/license) states:    > These files contain an OWL representation of information contained in the OpenCyc Knowledge Base. The content of these OWL files are licensed under the Creative Commons Attribution 3.0 license whose text can be found at . The content of these OWL files  including the OpenCyc content they represent  constitutes the ""Work"" referred to in the Creative Commons license. The terms of this license equally apply to  without limitation  renamings and other logically equivalent reformulations of the content of these OWL files (or portions thereof) in any natural or formal language  as well as to derivations of this content or inclusion of it in other ontologies.",ckanupload.esw.200910; crossdomain; deref-vocab; format-rdf; license-nonefordb; linkeddata; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; lodcloud.nolinks; no-license-metadata; no-provenance-metadata; no-vocab-mappings; ontology; published-by-producer; rdf,not classified,"unclear from title, abstract, keywords. not working links",,,,,cultural heritage
659,opendatacommunities-homelessness-households-accommodated-temporary-housing-types,https://lod-cloud.net/dataset/opendatacommunities-homelessness-households-accommodated-temporary-housing-types,opendatacommunities-homelessness-households-accommodated-temporary-housing-types,,LinkedDataCrawl2014; crawledLinkedDataCloud2014; dataset-level-metadata; dump; format-dcat; format-dcterm; format-rdf; format-rdfs; format-void; government; license-metadata; lodcloud-diagram-2014-08-30; provenance-metadata; sparql,not classified - government,,,,,ND,cultural heritage
1361,opendatacommunities-households-projections-population,https://lod-cloud.net/dataset/opendatacommunities-households-projections-population,opendatacommunities-households-projections-population,,LinkedDataCrawl2014; crawledLinkedDataCloud2014; dataset-level-metadata; dump; format-dcat; format-dcterm; format-rdf; format-rdfs; format-void; government; license-metadata; lodcloud-diagram-2014-08-30; provenance-metadata; sparql,not classified - government,,,,,,cultural heritage
765,opendatacommunities-societal-wellbeing-deprivation-imd-income-rank-la-2010,https://lod-cloud.net/dataset/opendatacommunities-societal-wellbeing-deprivation-imd-income-rank-la-2010,opendatacommunities-societal-wellbeing-deprivation-imd-income-rank-la-2010,,LinkedDataCrawl2014; crawledLinkedDataCloud2014; dataset-level-metadata; dump; format-cube; format-dcat; format-dcterm; format-rdf; format-rdfs; format-void; government; license-metadata; lodcloud-diagram-2014-08-30; provenance-metadata; sparql,not classified - government,,,yes,,ND,cultural heritage
1081,opendatacommunities-transparency-impact-indicators-households-in-temporary-accommodation,https://lod-cloud.net/dataset/opendatacommunities-transparency-impact-indicators-households-in-temporary-accommodation,opendatacommunities-transparency-impact-indicators-households-in-temporary-accommodation,,LinkedDataCrawl2014; crawledLinkedDataCloud2014; dataset-level-metadata; dump; format-cube; format-dcat; format-dcterm; format-rdf; format-rdfs; format-sdmxa; format-sdmxd; format-void; government; license-metadata; lodcloud-diagram-2014-08-30; provenance-metadata; sparql,not classified - government,,,,,,cultural heritage
838,opendatacommunities-transparency-impact-indicators-troubled-families,https://lod-cloud.net/dataset/opendatacommunities-transparency-impact-indicators-troubled-families,opendatacommunities-transparency-impact-indicators-troubled-families,,LinkedDataCrawl2014; crawledLinkedDataCloud2014; dataset-level-metadata; dump; format-cube; format-dcat; format-dcterm; format-rdf; format-rdfs; format-sdmxa; format-void; government; license-metadata; lodcloud-diagram-2014-08-30; provenance-metadata; sparql,not classified - government,,,,,,cultural heritage
752,openmobilenetwork0000018ef16e2f9c,https://lod-cloud.net/dataset/openmobilenetwork,OpenMobileNetwork,The OpenMobileNetwork is a dataset for mobile networks and devices  which is semantically modeled using the Linked Data principles. It provides structured RDF data describing mobile networks  their topology and components (e.g.  base stations  mobile devices or WiFi access points). Utilizing this dataset in combination with interlinked information that is present in the LOD Cloud  various applications can be realized that depend on mobile network and positioning data (e.g.  Semantic Location-based Services or Power Management in Mobile Networks).,base-station; cell; format-geo; format-owl; format-rdf; geographic; license-metadata; lod; mobile-network; mobile-phone; no-deref-vocab; provenance-metadata; published-by-producer; sparql; wireless-network,not classified,,,,,,cultural heritage
1273,orlando-womens-writing-linked-open-data-set,https://lod-cloud.net/dataset/orlando-womens-writing-linked-open-data-set,The Orlando Women's Writing Linked Open Data Set,A linked open data set created from the original entries of the Orlando Project  an ongoing collaborative experiment in the use of computers to engage in women's literary history.,LOD; Litterature; Women; deref-vocab; format-cwrc; license-metadata; lod; provenance-metadata; published-by-third-party; vocab-mappings,not classified,,,,,cultural heritage,cultural heritage
1074,pali-english-lexicon,https://lod-cloud.net/dataset/pali-english-lexicon,Pali English Lexicon,A lexicon from Pali to English.,culturalheritage; deref-vocab; format-owl; format-rdf; format-rdfs; geographic; license-metadata; llod; lod; lodcloud.nolinks; lodcloud.unconnected; provenance-metadata; published-by-third-party,linguistic,,,,,cultural heritage,Linguistics
1366,patents-data-gov-uk,https://lod-cloud.net/dataset/patents-data-gov-uk,patents.data.gov.uk,[Namespace for patent applications](http://patents.data.gov.uk/doc/application) from data.gov.uk. This data comes from the BIS dataset.    Part of package:data-gov-uk,deref-vocab; format-dc; format-rdf; government; lod; lodcloud-diagram-2011-09-19; patents; published-by-producer,SLR,patents,,,,,cultural heritage
560,periodo,https://lod-cloud.net/dataset/periodo,PeriodO Period Gazetteer,[PeriodO](http://perio.do) is a gazetteer of scholarly definitions of historical  art-historical  and archaeological periods. It eases the task of linking among datasets that define periods differently. It also helps scholars and students see where period definitions overlap or diverge.,archaeology; deref-vocab; format-dcterms; format-skos; format-time; history; license-metadata; lod; no-vocab-mappings; periodization; provenance-metadata; published-by-producer; schemata,cultural heritage,definitions of historical  art-historical  and archaeological periods,,,,cultural heritage,Education
246,pleiades,https://lod-cloud.net/dataset/pleiades,Pleiades,Pleiades is a gazetteer for ancient world studies operated by NYU's Institute for the Study of the Ancient World and supported by the US National Endowment for the Humanities. It is derived originally from the Barrington Atlas of the Greek and Roman World and continually adds new resources. Features include:     * 31 000+ ancient places   * 26 000+ ancient names and name variants with time periods   * 31 000+ ancient locations   * Permanent  cool URIs for these resources (http://pleiades.stoa.org/places/912910 for example)   * Maps and KML  GeoJSON  Turtle and RDF+XML variants of resources (http://pleiades.stoa.org/news/recently-modified.kml for example)   * Spatial search   * Daily tabular snapshots of location  name  and place data and metadata at http://atlantides.org/downloads/pleiades/dumps    There is a detailed [README.txt][readme] with the dumps.    [readme]: http://atlantides.org/downloads/pleiades/dumps/README.txt      #### Description of geodata from the [kml file][kml]    > This KML file  for use with Google Earth and other compatible systems  contains basic coordinate and name information for ancient Greek and Roman places judged publication-ready by the Managing Editors of the Ancient World Mapping Center's Pleiades community ( http://pleiades.stoa.org ). In this edition  it comprises point features in Lycia/Pamphylia and Cyrenaica only  footprints corresponding to Barrington Atlas Maps 38 and 65. Future editions will expand the spatial coverage of this dataset  and will add more information to the individual placemark descriptions.   >   > This content is original work of the staff of the Ancient World Mapping Center and members of the Pleiades Community. It is built in part on information that was compiled by the American Philological Association's Classical Atlas Project (1988-2000)  which was used during development with the permission of the APA.  >   > Despite our best efforts  Pleiades content may contain errors or omissions.  These should be assumed to be the responsibility of the project director  and not to reflect the quality and completeness of Classical Atlas Project data nor the opinions of the Atlas Project's scholarly compilers and editors. Pleiades will open to public participation in early 2008. At this time  it will be easy for users to highlight and correct errors and omissions  and to update obsolete information.  >   > Coordinate accuracy and precision are discussed at http://icon.stoa.org/trac/pleiades/wiki/DataPrecisionAndAccuracy .     ### Openness: OPEN      * License: cc-by (e.g. see bottom of <http://www.unc.edu/awmc/pleiades/bibliography/> or in [kml file][kml])    * Access: bulk and search      * geodata: kml (and single web page) <http://www.unc.edu/awmc/pleiades/data/kml/places-all.kml>      * biblio: html <http://www.unc.edu/awmc/pleiades/bibliography/>      * thesaurus: html <http://pleiades.stoa.org/names/all> with details on <http://pleiades.stoa.org/thesaurus>    [kml]: http://www.unc.edu/awmc/pleiades/data/kml/places-all.kml,ancient; archaeology; classics; format-foaf; format-geo; format-rdf; format-skos; format-spacerel; format-spatial; geodata; geographic; geography; greek; historyhackday; lod; no-licence-metadata; no-proprietary-vocab; no-provenance-metadata; published-by-producer; roman; thesaurus,cultural heritage,,,,,cultural heritage,publications
843,pokepedia-fr,https://lod-cloud.net/dataset/pokepedia-fr,Poképédia,Linked data on all Pokemon franchise,deref-vocab; format-rdf; lod; media; no-license-metadata; no-provenance-metadata; no-vocab-mappings; pokemon; pokémon; published-by-producer; smw; wiki,not classified,about pokemon,,,,,cultural heritage
1384,prelex,https://lod-cloud.net/dataset/prelex,PreLex,"PreLex provides access to documents regarding inter-institutional law of the European Union. The original website provides only access to the documents via search  whereas the extracted data also contains metadata for better filtering and querying possibilities. The data that was published as Linked Data in this task was not extracted from the original source  but from an already existing API for European Union legislation. If you want to browse the data  please use the links in the ""navigation box"" on the left side. Furthermore  it is possible to create your own SPARQL queries for obtaining lists of combined information.  This dataset (http://prelex.publicdata.eu/) was triplified and published by the research group AKSW (Agile Knowledge Engineering and Semantic Web). For further information about AKSW please visit our website.",latc; legal; lod; lodcloud,not classified,"legal domain, mainly cofnirmed by keywords",,,,,cultural heritage
894,printed-book-auction-catalogues,https://lod-cloud.net/dataset/printed-book-auction-catalogues,English Language Books listed in Printed Book Auction Catalogues from 17th Century Holland,The books are those listed in the English language section of Dutch printed book auction catalogues of collections of scholars and religious ministers. In some cases  the prior owner of the books listed was from England; in others they were of dutch nationality. For more information about printed book auction catalogues  see http://bibliopolis.nl,auction; bibliographic; book; catalogue; deref-vocab; dutch; english; format-rdf; format-rdfs; historical; holland; license-metadata; lld; lod; lodcloud-diagram-2011-09-19; no-vocab-mappings; printed; provenance-metadata; publications; published-by-third-party; puritans,cultural heritage,"books are mentioned in title, abstract, keywords",,,,,cultural heritage
729,psh-subject-headings,https://lod-cloud.net/dataset/psh-subject-headings,Polythematic Structured Subject Heading System,Polythematic Structured Subject Headings System (PSH) is a bilingual (Czech/English) structured subject heading system.,czech; format-rdf; format-skos; format-xhtml; library; lld; lod; lodcloud-diagram-2011-09-19; no-license-metadata; no-proprietary-vocab; no-provenance-metadata; no-vocab-mappings; publications; published-by-producer,not classified,"unclear from title, abstract, keywords, not working links",,,,linguistic,cultural heritage
1154,qboairbase,https://lod-cloud.net/dataset/qboairbase,QBOAirbase,QBAirbase is a multidimensional provenance-augmented version of the Airbase dataset. AirBase is the European air quality dataset maintained by the EEA (Environmental European Agency). The dataset is publicly available on the Web  and contains air quality monitoring data for 40 European countries. QBOAirbase represents air pollution information as an RDF data cube  which has been linked to the YAGO and DBpedia knowledge bases. QBOAirbase is based on the version 8 of the Airbase dataset.,PROV-O; QB; QB4OLAP; RDF; air pollution; data cubes; europe; multidimensional data; provenance; semantic web,not classified,air quality,,,,,cultural heritage
56,racai-legalnero,https://lod-cloud.net/dataset/racai-legalnero,Romanian Named Entity Recognition in the Legal domain (LegalNERo),LegalNERo is a manually annotated corpus for named entity recognition in the Romanian legal domain.  It provides gold annotations for organizations  locations  persons  time and legal resources mentioned in legal documents. Additionally it offers GEONAMES codes for the named entities annotated as location (where a link could be established).,named entity recognition; legal domain,linguistic,legal domain,,,,linguistic,cultural heritage
940,racai-llod-rtasc,https://lod-cloud.net/dataset/racai-llod-rtasc,ROBIN Technical Acquisition Speech Corpus,RTASC is a Romanian bi-modal corpus (text and speech) of read sentences  containing recordings from 6 speakers (3 males and 3 females). It was designed to serve the need of training the robot Pepper to interact with customers in the laptop department of a computer store.,,linguistic,,,,,linguistic,cultural heritage
469,radatana,https://lod-cloud.net/dataset/radatana,Rådata nå!,This is an RDF representation of the personal name authorities in the BIBSYS authority file  the dataset was created with funding from the Norwegian Archive  Library and Museum Authority (ABM-utvikling) by BIBSYS and NTNU University Library.    See also [http://brinxmat.posterous.com/bibsys-personal-name-linked-open-data-publish](http://brinxmat.posterous.com/bibsys-personal-name-linked-open-data-publish).,authorities; bibliographic; deref-vocab; format-dc; format-foaf; format-owl; format-radatana; format-rdf; format-rdfs; format-skos; format-whois; format-xsd; linked-data; linked-open-data; linkeddata; lld; lod; no-license-metadata; no-provenance-metadata; no-vocab-mappings; norwegian; persons; publications; published-by-producer,cultural heritage,,,,,cultural heritage,Education
865,rdfize-lastfm,https://lod-cloud.net/dataset/rdfize-lastfm,"Last.FM RDFization of Events, Artists, and Users",A Linked Data wrapper around some of the last.fm API.,format-foaf; format-rdf; format-vcard; lastfm; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; media; music; no-license-metadata; no-proprietary-vocab; no-vocab-mappings; provenance-metadata; published-by-third-party,not classified,not accessible anymore,,,,cultural heritage,
494,rechtspraak,https://lod-cloud.net/dataset/rechtspraak,Rechtspraak.nl,RDF version of the official case law dataset of the Netherlands Council of the Judiciary (at [http://www.rechtspraak.nl](http://www.rechtspraak.nl)). It contains approximately 145k descriptions of court proceedings  linked to DBPedia and Geonames (places mentioned in cases). It contains all Dutch courts and their locations.    URIs are dereferenceable.    Example: [http://linkeddata.few.vu.nl/rechtspraak/uitspraak/BM4461](http://linkeddata.few.vu.nl/rechtspraak/uitspraak/BM4461)    This dataset was developed within the BEST project at the VU University Amsterdam.,broken_link; case-law; deref-vocab; format-dbo; format-dbpedia; format-geo; format-geonames; format-metalex; format-owl; format-rdf; government; law; lod; lodcloud-diagram-2011-09-19; no-license-metadata; no-vocab-mappings; provenance-metadata; published-by-third-party; void-sparql-endpoint; vu,not classified - government,legal domain,,,,,cultural heritage
1354,reference-data-gov-uk,https://lod-cloud.net/dataset/reference-data-gov-uk,reference.data.gov.uk,Reference data for linked UK government data:    * People  * Departments  * Namespace for various time intervals (separate sub-package package:data-gov-uk-time-intervals)    ### Linked Data API    Roots:    http://reference.data.gov.uk/doc/department  http://reference.data.gov.uk/doc/mp,broken_link; country-uk; deref-vocab; format-dc; format-foaf; format-org; format-skos; government; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-provenance-metadata; no-vocab-mappings; published-by-producer; uk; ukgov,not classified - government,,,,,,cultural heritage
1039,reload,https://lod-cloud.net/dataset/reload,Repository for Linked Open Archival Data,ReLoad project will foster experimentation with the technology and methods of linked open data for archival resources and its goal is the creation of a web of linked archival data,LODLAM; archives; country-italy; library; lod; lodcloud-diagram-2014-08-30; open_archives,not classified,,,,yes,,cultural heritage
798,remote_Sensing,https://lod-cloud.net/dataset/remote_Sensing,Land use merced dataset,This is a 21 class land use image dataset meant for research purposes.  There are 100 images for each of the following classes:  agricultural airplane baseballdiamond beach buildings chaparral denseresidential forest freeway golfcourse harbor intersection mediumresidential mobilehomepark overpass parkinglot river runway sparseresidential storagetanks tenniscourt Each image measures 256x256 pixels.  The images were manually extracted from large images from the USGS National Map Urban Area Imagery collection for various urban areas around the country. The pixel resolution of this public domain imagery is 1 foot.,,not classified,,multimedia declared,,,cultural heritage,cultural heritage
927,renewable_energy_generators,https://lod-cloud.net/dataset/renewable_energy_generators,Renewable Energy Generators,The Renewable Energy Federation maintains an online database of renewable energy generators located in the United Kingdom. The dataset consists of over 5500 generators around the UK  including both on-shore and off-shore installations. The generators have all been categorized based on type and many of them include details of their address  geographic location  and details of the organizations that developed  operate  or own the site. Some wind turbine installations also include details on the number  size and type of turbines.    *Note* this dataset is no longer updated  it was taken off-line during the shutdown of Kasabi. A dump of the dataset has been [uploaded to the Internet Archive](http://archive.org/details/kasabi),deref-vocab; format-foaf; format-rdf; geodata; geographic; government; lodcloud-diagram-2011-09-19; published-by-third-party,not classified,,,,,,cultural heritage
1172,rism,https://lod-cloud.net/dataset/rism,Répertoire International des Sources Musicales - RISM,Répertoire International des Sources Musicales (RISM) is an international  non-profit organization with the aim of comprehensively documenting extant musical sources anywhere in the world.     The dataset offered here contains over 870 000 records  mostly for music manuscripts. These records hand down the works of some 27 000 composers  whose sources are preserved in the libraries and archives of 36 countries.,bibliographic; format-bibo; format-dc; format-dcterms; library; license-metadata; lld; lod; music; music-encoding; rdf,,music > cultural heritage,,,yes,cultural heritage,
1002,rism-authorities,https://lod-cloud.net/dataset/rism-authorities,RISM Authority data,"Authority data used in the ([RISM catalogue](https://opac.rism.info ""RISM Opac"")  [dataset description](http://datahub.io/dataset/rism ""Dataset description for RISM Opac"")). It contains information about persons  organisations and literary works.",authorities; library; license-metadata; literature; lld; lod; organisations; persons; rdf,cultural heritage,literary work is mentioned in the abstract,,,,,cultural heritage
685,rkb-explorer-crime,https://lod-cloud.net/dataset/rkb-explorer-crime,Street level crime reports for England and Wales,The data presented here is a linked data representation of the street-level crime reports first released for England and Wales in 2011.    Initial data exports cover December 2010  with monthly updates added when available  usually released one to two months in arrears.    Entries exist for each individual crime report. These have been enriched by linking to the nearest postcode for the position at which the crime was reported  which hooks you into the Ordnance Survey administrative geography dataset.    In addition  aggregate statistics have been computed for each crime type at Ward  County and European Region level. These include not only cumulative values for these regions  appropriately identified in the OS dataset  but also include densities by area and population. These statistics are extensively used in the See UK application.,aggregates; counties; crime; crime-statistics; deref-vocab; geographic; government; linked-open-data; linkeddata; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; opendatachallenge; published-by-third-party; rdf; wards,not classified > government,crime,,,,,cultural heritage
1090,rkb-explorer-darmstadt,https://lod-cloud.net/dataset/rkb-explorer-darmstadt,Technische Universität Darmstadt (RKBExplorer),,deref-vocab; format-akt; format-dc; format-rdf; lod; lodcloud.unconnected; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,education,,,,,education,cultural heritage
456,rkb-explorer-dblp,https://lod-cloud.net/dataset/rkb-explorer-dblp,DBLP Computer Science Bibliography (RKBExplorer),,deref-vocab; format-akt; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,SLR,from title-abstract-keywords,,,,SLR,cultural heritage
1469,rkb-explorer-deploy,https://lod-cloud.net/dataset/rkb-explorer-deploy,DEPLOY (RKBExplorer),,deref-vocab; format-akt; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,unclear from title and abstract. the resource is inaccessible,,,,ND,cultural heritage
614,rkb-explorer-ecs,https://lod-cloud.net/dataset/rkb-explorer-ecs,"School of Electronics and Computer Science, University of Southampton",Semantic repository that contains and publishes co-reference information  forming the underlying distributed storage model behind the RKB Explorer initiative.,crossdomain; deref-vocab; format-owl; format-rdf; lod; lodcloud-diagram-2014-08-30; provenance-metadata; published-by-producer; void-sparql-endpoint,education,as university is mentioned in the title,,,,,cultural heritage
265,rkb-explorer-eprints,https://lod-cloud.net/dataset/rkb-explorer-eprints,ePrints3 Institutional Archive Collection (RKBExplorer),Linked Data version of a number of eprints3 archives.,deref-vocab; format-akt; format-dc; format-rdf; lld; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,unclear what ePrints is,,,,,cultural heritage
1288,rkb-explorer-epsrc,https://lod-cloud.net/dataset/rkb-explorer-epsrc,epsrc,This repository contains data from the UK's EPSRC Grants on the Web Data  but only up to 2003. Thus it contains data about many scientific researchers in the UK  and the projects they were funded to undertake.,format-dc; format-rdf; lod; lodcloud-diagram-2014-08-30; lodcloud.nolinks; lodcloud.unconnected; no-deref-vocab; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,education,it reports data about researchers,,,,education,cultural heritage
1056,rkb-explorer-era,https://lod-cloud.net/dataset/rkb-explorer-era,ERA - Australian Research Council publication ratings (RKBExplorer),,deref-vocab; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,unclear from abstract and keywords. the title cites publication ratings. the resoruce is inaccesible,,,,,cultural heritage
749,rkb-explorer-ibm,https://lod-cloud.net/dataset/rkb-explorer-ibm,IBM Research GmbH (RKBExplorer),,deref-vocab; format-akt; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified ,"IBM, by the title ",,,,,cultural heritage
801,rkb-explorer-ieee,https://lod-cloud.net/dataset/rkb-explorer-ieee,IEEE Papers (RKBExplorer),,deref-vocab; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,papers,inaccessible resource,,,,SLR,cultural heritage
715,rkb-explorer-irit,https://lod-cloud.net/dataset/rkb-explorer-irit,Université Paul Sabatier - Toulouse 3 (RKB Explorer),,deref-vocab; format-akt; format-dc; format-rdf; lod; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,education,,,,,ND,cultural heritage
1519,rkb-explorer-italy,https://lod-cloud.net/dataset/rkb-explorer-italy,Diverse Italian ReSIST Partner Institutions (RKBExplorer),This repository contains data supplied from diverse Italian institutions.,deref-vocab; format-coref; format-rdf; lod; lodcloud-diagram-2014-08-30; lodcloud.unconnected; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified - government,,,,,,cultural heritage
268,rkb-explorer-jisc,https://lod-cloud.net/dataset/rkb-explorer-jisc,UK JISC (RKBExplorer),,deref-vocab; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,"unclear from title, abstract, keywords. inaccessible resource",,,,ND,cultural heritage
1066,rkb-explorer-laas,https://lod-cloud.net/dataset/rkb-explorer-laas,LAAS-CNRS (RKBExplorer),,deref-vocab; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,unclear from abstract and keywords.  without working links to access its content,,,,ND,cultural heritage
888,rkb-explorer-nsf,https://lod-cloud.net/dataset/rkb-explorer-nsf,National Science Foundation (RKBExplorer),,deref-vocab; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified ,"unclear from title, abstract, keywords. not accessible resource",,,,ND,cultural heritage
1531,rkb-explorer-oai,https://lod-cloud.net/dataset/rkb-explorer-oai,Open Archive Initiative Harvest over OAI-PMH (RKBExplorer),,deref-vocab; format-dc; format-foaf; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,"unclear from title, abstract, keywords. not working links",,,,ND,cultural heritage
507,rkb-explorer-pisa,https://lod-cloud.net/dataset/rkb-explorer-pisa,Università di Pisa (RKBExplorer),,deref-vocab; format-akt; format-dc; format-rdf; lod; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,education,,,,,education,cultural heritage
1065,rkb-explorer-resex,https://lod-cloud.net/dataset/rkb-explorer-resex,ReSIST Resilience Mechanisms (RKBExplorer.com),,deref-vocab; format-akt; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,unclear from title and abstract. not accessible resource,,,,ND,cultural heritage
1088,rkb-explorer-roma,https://lod-cloud.net/dataset/rkb-explorer-roma,"Università degli studi di Roma ""La Sapienza"" (RKBExplorer)",,deref-vocab; format-rdf; lod; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,education,,,,,education,cultural heritage
600,rkb-explorer-roni,https://lod-cloud.net/dataset/rkb-explorer-roni,roni,,broken_link; format-rdf; lod; lodcloud.nolinks; lodcloud.unconnected,not classified,"unclear from title, abstract, keywords. inaccessible resource",,,,ND,cultural heritage
997,rkb-explorer-southampton,https://lod-cloud.net/dataset/rkb-explorer-southampton,"School of Electronics and Computer Science, University of Southampton (RKBExplorer)",,deref-vocab; format-akt; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,education,as university is mentioned in the title,,,,education,cultural heritage
525,rkb-explorer-unlocode,https://lod-cloud.net/dataset/rkb-explorer-unlocode,UN/LOCODE (RKBExplorer),,deref-vocab; format-akt; format-akts; format-dc; format-rdf; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; void-sparql-endpoint,not classified,"unclear from title, abstract, keywords. inaccessible resource",,,,ND,cultural heritage
1111,rkb-explorer-webconf,https://lod-cloud.net/dataset/rkb-explorer-webconf,webconf,This is one of several semantic repositories that contains and publishes RDF linked data and co-reference information  forming the underlying distributed storage model behind the RKB Explorer initiative.,crossdomain; format-akt; format-foaf; format-rdf; format-scovo; format-void; lod; no-proprietary-vocab; provenance-metadata; published-by-third-party; void-sparql-endpoint,not classified,is it related to the web conference by the title? unclear from the abstract. not woring linkts,,,,,cultural heritage
455,rkb-explorer-webscience,https://lod-cloud.net/dataset/rkb-explorer-webscience,Web Science Conference (RKBExplorer),This is one of several semantic repositories that contains and publishes RDF linked data and co-reference information  forming the underlying distributed storage model behind the RKB Explorer initiative.,crossdomain; deref-vocab; format-owl; format-rdf; lod; lodcloud-diagram-2014-08-30; lodcloud.needsfixing; lodcloud.unconnected; provenance-metadata; published-by-producer; void-sparql-endpoint,papers / education,,,,,,cultural heritage
